"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","303 - MOUNT SOLON","06","Congressional","0","0","747","2","747","1225","32","1257"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","304 - CHURCHVILLE FIRE STATION","06","Congressional","2","0","719","0","721","1091","46","1137"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","401 - BUFFALO GAP","06","Congressional","1","0","792","2","793","1266","42","1308"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","402 - CHURCHVILLE ELEMENTARY","06","Congressional","0","0","824","2","824","1227","34","1261"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","403 - CRAIGSVILLE","06","Congressional","0","0","530","0","530","1035","48","1083"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","404 - DEERFIELD","06","Congressional","0","0","265","0","265","442","16","458"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","405 - CEDAR GREEN","06","Congressional","2","0","1049","0","1051","1722","82","1804"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","501 - GREENVILLE","06","Congressional","1","0","1352","0","1353","2145","51","2196"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","502 - MIDDLEBROOK","06","Congressional","2","0","691","2","693","1060","27","1087"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","503 - SPOTTSWOOD","06","Congressional","0","0","690","1","690","1113","33","1146"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","504 - WHITE HILL","06","Congressional","0","0","1412","7","1412","2589","97","2686"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","601 - SHERANDO","06","Congressional","0","0","954","3","954","1603","56","1659"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","602 - RIDGEVIEW","06","Congressional","1","0","2089","59","2090","3583","142","3725"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","603 - LYNDHURST","06","Congressional","3","0","1486","3","1489","2346","74","2420"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","801 - DOOMS","06","Congressional","1","0","1079","0","1080","1763","73","1836"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","802 - FISHERSVILLE","06","Congressional","1","0","1973","7","1974","3039","92","3131"
"2018 November General","2018-11-06 00:00:00","AUGUSTA COUNTY","803 - WILSON","06","Congressional","3","0","1575","1","1578","2758","133","2891"
"2018 November General","2018-11-06 00:00:00","BATH COUNTY","##Central Absentee","00","Local","0","111","0","0","111","0","0","0"
"2018 November General","2018-11-06 00:00:00","BATH COUNTY","##Central Absentee","06","Congressional","0","111","0","0","111","0","0","0"
"2018 November General","2018-11-06 00:00:00","BATH COUNTY","101 - WARM SPRINGS","06","Congressional","0","0","290","0","290","570","31","601"
"2018 November General","2018-11-06 00:00:00","BATH COUNTY","102 - MOUNTAIN GROVE","06","Congressional","0","0","58","0","58","97","5","102"
"2018 November General","2018-11-06 00:00:00","BATH COUNTY","201 - HOT SPRINGS","06","Congressional","1","0","249","0","250","529","39","568"
"2018 November General","2018-11-06 00:00:00","BATH COUNTY","301 - FAIRVIEW","06","Congressional","0","0","264","0","264","480","22","502"
"2018 November General","2018-11-06 00:00:00","BATH COUNTY","302 - BURNSVILLE","06","Congressional","0","0","64","0","64","154","7","161"
"2018 November General","2018-11-06 00:00:00","BATH COUNTY","401 - MILLBORO","06","Congressional","0","0","365","0","365","635","23","658"
"2018 November General","2018-11-06 00:00:00","BATH COUNTY","501 - HEALING SPRINGS","06","Congressional","0","0","349","0","349","593","20","613"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","2360","0","0","2360","0","0","0"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","##Central Absentee","05","Congressional","0","1263","0","0","1263","0","0","0"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","##Central Absentee","06","Congressional","1","1097","0","0","1098","0","0","0"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","101 - GOODVIEW ELEM SCHOOL","05","Congressional","0","0","1434","26","1434","2509","109","2618"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","102 - HARDY VOL FIRE CO","05","Congressional","0","0","629","0","629","977","50","1027"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","103 - CHAMBLISSBURG BAPTIST CHURCH","05","Congressional","5","0","1056","8","1061","1812","86","1898"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","104 - STEWARTSVILLE RESCUE SQUAD","05","Congressional","1","0","921","12","922","1660","66","1726"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","201 - BEDFORD CHRISTIAN CHURCH","05","Congressional","1","0","561","0","562","981","41","1022"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","202 - STAUNTON RIVER HIGH SCHOOL","05","Congressional","2","0","724","3","726","1261","64","1325"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","203 - MONETA ELEM SCHOOL","05","Congressional","2","0","1493","17","1495","2574","121","2695"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","204 - Quaker BAPTIST CHURCH","05","Congressional","0","0","512","1","512","832","45","877"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","205 - SAUNDERS VOL FIRE CO","05","Congressional","0","0","1201","7","1201","1826","77","1903"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","301 - NEW LONDON ACADEMY","06","Congressional","1","0","1538","2","1539","2366","99","2465"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","302 - BEDFORD REGIONAL WATER AUTH","05","Congressional","0","0","1004","1","1004","1718","54","1772"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","303 - BETHESDA UNITED METHODIST CHURCH","05","Congressional","1","0","641","4","642","1019","31","1050"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","304 - RIVERSIDE CHURCH","06","Congressional","0","0","678","5","678","1024","44","1068"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","305 - HUDDLESTON ELEM SCHOOL","05","Congressional","1","0","515","8","516","902","32","934"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","306 - FOREST FIRE STATION #2","06","Congressional","0","0","884","0","884","1365","52","1417"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","401 - FOREST ELEMENTARY SCHOOL","06","Congressional","1","0","1646","12","1647","2511","135","2646"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","402 - THOMAS JEFFERSON ELEM SCHOOL","06","Congressional","0","0","929","7","929","1559","127","1686"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","403 - KNIGHTS OF COLUMBUS BLDG","06","Congressional","0","0","1949","4","1949","3086","174","3260"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","404 - ST. PAUL BAPTIST CHURCH","06","Congressional","3","0","1455","7","1458","2126","78","2204"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","502 - BIG ISLAND ELEM SCHOOL","06","Congressional","0","0","373","3","373","649","26","675"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","503 - SEDALIA CENTER","06","Congressional","0","0","519","1","519","818","29","847"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","504 - SUCK SPRINGS BAPTIST CHURCH","06","Congressional","1","0","794","1","795","1178","40","1218"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","505 - BOONSBORO ELEMENTARY SCHOOL","06","Congressional","0","0","1489","3","1489","2209","99","2308"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","506 - BOONSBORO RURITAN CLUB","06","Congressional","0","0","2141","4","2141","3289","172","3461"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","601 - MONTVALE ELEM SCHOOL","06","Congressional","0","0","953","7","953","1619","48","1667"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","602 - SHADY GROVE FIRE DEPARTMENT","05","Congressional","0","0","1002","2","1002","1869","102","1971"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","603 - THAXTON BAPTIST CHURCH #1","05","Congressional","0","0","291","2","291","524","21","545"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","604 - BEDFORD WELCOME CENTER","05","Congressional","1","0","1417","15","1418","2655","160","2815"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","701 - GOODE VOL RESCUE SQUAD","05","Congressional","2","0","1561","0","1563","2291","69","2360"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","702 - LIBERTY HIGH SCHOOL","05","Congressional","0","0","811","3","811","1247","33","1280"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","703 - THAXTON BAPTIST CHURCH #2","05","Congressional","0","0","619","3","619","1000","39","1039"
"2018 November General","2018-11-06 00:00:00","BEDFORD COUNTY","704 - BEDFORD CENTRAL LIBRARY","05","Congressional","2","0","1582","17","1584","2927","175","3102"
"2018 November General","2018-11-06 00:00:00","BLAND COUNTY","##Central Absentee","00","Local","0","123","0","2","123","0","0","0"
"2018 November General","2018-11-06 00:00:00","BLAND COUNTY","##Central Absentee","09","Congressional","0","123","0","2","123","0","0","0"
"2018 November General","2018-11-06 00:00:00","BLAND COUNTY","101 - BASTIAN","09","Congressional","0","0","317","0","317","538","46","584"
"2018 November General","2018-11-06 00:00:00","BLAND COUNTY","102 - CERES","09","Congressional","0","0","309","2","309","563","37","600"
"2018 November General","2018-11-06 00:00:00","BLAND COUNTY","201 - DAVIS","09","Congressional","0","0","94","0","94","197","12","209"
"2018 November General","2018-11-06 00:00:00","BLAND COUNTY","202 - SEDDON","09","Congressional","0","0","570","1","570","1030","57","1087"
"2018 November General","2018-11-06 00:00:00","BLAND COUNTY","301 - HOLLYBROOK","09","Congressional","0","0","286","1","286","502","36","538"
"2018 November General","2018-11-06 00:00:00","BLAND COUNTY","302 - MECHANICSBURG","09","Congressional","0","0","154","0","154","247","21","268"
"2018 November General","2018-11-06 00:00:00","BLAND COUNTY","401 - ROCKY GAP","09","Congressional","0","0","612","0","612","1167","97","1264"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","##Central Absentee","00","Local","0","970","0","3","970","0","0","0"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","##Central Absentee","06","Congressional","0","970","0","3","970","0","0","0"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","101 - DALEVILLE","06","Congressional","0","0","1557","10","1557","2438","109","2547"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","102 - GREENFIELD","06","Congressional","0","0","1745","10","1745","2616","69","2685"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","201 - BLUE RIDGE","06","Congressional","0","0","1530","4","1530","2419","104","2523"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","202 - RAINBOW FOREST","06","Congressional","0","0","1596","6","1596","2414","108","2522"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","301 - BUCHANAN","06","Congressional","2","0","1299","3","1301","2217","94","2311"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","302 - MILL CREEK","06","Congressional","1","0","1269","4","1270","2079","105","2184"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","403 - EAGLE ROCK","06","Congressional","0","0","863","4","863","1470","44","1514"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","406 - FINCASTLE","06","Congressional","0","0","1831","8","1831","2957","115","3072"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","501 - TROUTVILLE","06","Congressional","1","0","883","3","884","1522","62","1584"
"2018 November General","2018-11-06 00:00:00","BOTETOURT COUNTY","502 - CLOVERDALE","06","Congressional","0","0","2045","13","2045","3183","127","3310"
"2018 November General","2018-11-06 00:00:00","BRISTOL CITY","##Central Absentee","00","Local","0","429","0","0","429","0","0","0"
"2018 November General","2018-11-06 00:00:00","BRISTOL CITY","##Central Absentee","09","Congressional","0","429","0","0","429","0","0","0"
"2018 November General","2018-11-06 00:00:00","BRISTOL CITY","001 - FIRST WARD","09","Congressional","1","0","859","13","860","1992","203","2195"
"2018 November General","2018-11-06 00:00:00","BRISTOL CITY","002 - SECOND WARD","09","Congressional","1","0","1246","3","1247","2420","237","2657"
"2018 November General","2018-11-06 00:00:00","BRISTOL CITY","003 - THIRD WARD","09","Congressional","0","0","710","6","710","2037","275","2312"
"2018 November General","2018-11-06 00:00:00","BRISTOL CITY","004 - FOURTH WARD","09","Congressional","0","0","2049","19","2049","3717","216","3933"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","##Central Absentee","00","Local","0","505","0","0","505","0","0","0"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","##Central Absentee","05","Congressional","0","505","0","0","505","0","0","0"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","101 - BRODNAX","05","Congressional","1","0","292","7","293","528","33","561"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","102 - ROCK STORE","05","Congressional","4","0","454","7","458","832","41","873"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","103 - TILLMAN","05","Congressional","3","0","524","1","527","886","45","931"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","201 - DROMGOOLE","05","Congressional","0","0","179","0","179","292","17","309"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","202 - EDGERTON","05","Congressional","1","0","531","8","532","1017","52","1069"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","203 - FITZHUGH","05","Congressional","0","0","455","6","455","725","34","759"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","301 - ALBERTA","05","Congressional","0","0","144","0","144","214","8","222"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","302 - DANIELTOWN","05","Congressional","2","0","541","0","543","928","45","973"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","303 - ELMORE","05","Congressional","0","0","258","7","258","443","19","462"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","304 - SEYMOUR","05","Congressional","1","0","242","4","243","435","18","453"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","401 - STURGEON","05","Congressional","2","0","846","16","848","1563","70","1633"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","402 - KING'S STORE","05","Congressional","0","0","316","0","316","520","27","547"
"2018 November General","2018-11-06 00:00:00","BRUNSWICK COUNTY","501 - TOTARO","05","Congressional","2","0","901","33","903","1860","143","2003"
"2018 November General","2018-11-06 00:00:00","BUCHANAN COUNTY","##Central Absentee","00","Local","0","556","0","3","556","0","0","0"
"2018 November General","2018-11-06 00:00:00","BUCHANAN COUNTY","##Central Absentee","09","Congressional","0","556","0","3","556","0","0","0"
"2018 November General","2018-11-06 00:00:00","BUCHANAN COUNTY","102 - BLACKEY","09","Congressional","0","0","252","0","252","649","39","688"
"2018 November General","2018-11-06 00:00:00","BUCHANAN COUNTY","103 - HURLEY","09","Congressional","0","0","488","2","488","1611","122","1733"
"2018 November General","2018-11-06 00:00:00","BUCHANAN COUNTY","201 - GRASSY","09","Congressional","0","0","75","0","75","174","1","175"
