"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","403 - CRAIGSVILLE","06","Congressional","0","0","674","0","674","998","91","1089"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","404 - DEERFIELD","06","Congressional","0","0","311","0","311","424","21","445"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","405 - CEDAR GREEN","06","Congressional","2","0","1278","0","1280","1687","70","1757"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","501 - GREENVILLE","06","Congressional","0","0","1548","0","1548","2020","106","2126"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","502 - MIDDLEBROOK","06","Congressional","0","0","790","0","790","1035","40","1075"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","503 - SPOTTSWOOD","06","Congressional","0","0","827","0","827","1075","66","1141"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","504 - WHITE HILL","06","Congressional","3","0","1760","0","1763","2460","147","2607"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","601 - SHERANDO","06","Congressional","2","0","1163","0","1165","1540","93","1633"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","602 - RIDGEVIEW","06","Congressional","6","0","2530","0","2536","3458","188","3646"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","603 - LYNDHURST","06","Congressional","10","0","1720","0","1730","2258","119","2377"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","801 - DOOMS","06","Congressional","2","0","1330","0","1332","1736","104","1840"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","802 - FISHERSVILLE","06","Congressional","9","0","2309","0","2318","2979","169","3148"
"2016 November General","2016-11-08 00:00:00","AUGUSTA COUNTY","803 - WILSON","06","Congressional","3","0","1827","0","1830","2504","240","2744"
"2016 November General","2016-11-08 00:00:00","BATH COUNTY","##Central Absentee","00","Local","0","207","0","0","207","0","0","0"
"2016 November General","2016-11-08 00:00:00","BATH COUNTY","##Central Absentee","06","Congressional","0","207","0","0","207","0","0","0"
"2016 November General","2016-11-08 00:00:00","BATH COUNTY","101 - WARM SPRINGS","06","Congressional","0","0","363","0","363","563","46","609"
"2016 November General","2016-11-08 00:00:00","BATH COUNTY","102 - MOUNTAIN GROVE","06","Congressional","0","0","76","0","76","103","4","107"
"2016 November General","2016-11-08 00:00:00","BATH COUNTY","201 - HOT SPRINGS","06","Congressional","0","0","326","0","326","523","78","601"
"2016 November General","2016-11-08 00:00:00","BATH COUNTY","301 - FAIRVIEW","06","Congressional","0","0","327","0","327","472","28","500"
"2016 November General","2016-11-08 00:00:00","BATH COUNTY","302 - BURNSVILLE","06","Congressional","1","0","104","0","105","167","6","173"
"2016 November General","2016-11-08 00:00:00","BATH COUNTY","401 - MILLBORO","06","Congressional","0","0","452","0","452","649","40","689"
"2016 November General","2016-11-08 00:00:00","BATH COUNTY","501 - HEALING SPRINGS","06","Congressional","1","0","423","1","424","605","37","642"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","3733","0","0","3733","0","0","0"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","##Central Absentee","05","Congressional","0","1987","0","2","1987","0","0","0"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","##Central Absentee","06","Congressional","0","1746","0","1","1746","0","0","0"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","101 - GOODVIEW ELEM SCHOOL","05","Congressional","1","0","1752","18","1753","2418","206","2624"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","102 - HARDY VOL FIRE CO","05","Congressional","0","0","746","0","746","970","68","1038"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","103 - CHAMBLISSBURG BAPTIST CHURCH","05","Congressional","14","0","1269","1","1283","1742","160","1902"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","104 - STEWARTSVILLE RESCUE SQUAD","05","Congressional","2","0","1127","0","1129","1606","132","1738"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","201 - BEDFORD CHRISTIAN CHURCH","05","Congressional","0","0","648","1","648","955","68","1023"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","202 - STAUNTON RIVER HIGH SCHOOL","05","Congressional","1","0","852","1","853","1219","98","1317"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","203 - MONETA ELEM SCHOOL","05","Congressional","3","0","1787","5","1790","2497","229","2726"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","204 - Quaker BAPTIST CHURCH","05","Congressional","1","0","569","0","570","782","70","852"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","205 - SAUNDERS VOL FIRE CO","05","Congressional","0","0","1272","4","1272","1740","140","1880"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","301 - NEW LONDON ACADEMY","06","Congressional","4","0","2621","4","2625","3501","182","3683"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","302 - BEDFORD REGIONAL WATER AUTH","05","Congressional","1","0","1196","0","1197","1634","106","1740"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","303 - BETHESDA UNITED METHODIST CHURCH","05","Congressional","2","0","763","0","765","974","49","1023"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","304 - FOREST YOUTH ATHLETIC ASSOC","06","Congressional","1","0","807","2","808","1027","67","1094"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","305 - HUDDLESTON ELEM SCHOOL","05","Congressional","0","0","647","8","647","885","57","942"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","401 - FOREST ELEMENTARY SCHOOL","06","Congressional","1","0","1803","21","1804","2303","208","2511"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","402 - THOMAS JEFFERSON ELEM SCHOOL","06","Congressional","3","0","1187","9","1190","1548","186","1734"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","403 - KNIGHTS OF COLUMBUS BLDG","06","Congressional","1","0","2300","7","2301","2963","258","3221"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","404 - ST. PAUL BAPTIST CHURCH","06","Congressional","1","0","1609","2","1610","2053","114","2167"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","502 - BIG ISLAND ELEM SCHOOL","06","Congressional","0","0","459","0","459","632","45","677"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","503 - SEDALIA CENTER","06","Congressional","0","0","612","0","612","799","37","836"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","504 - SUCK SPRINGS BAPTIST CHURCH","06","Congressional","1","0","887","0","888","1162","53","1215"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","505 - BOONSBORO ELEMENTARY SCHOOL","06","Congressional","1","0","1709","4","1710","2195","161","2356"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","506 - BOONSBORO RURITAN CLUB","06","Congressional","1","0","2430","3","2431","3132","248","3380"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","601 - MONTVALE ELEM SCHOOL","06","Congressional","4","0","1180","2","1184","1587","109","1696"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","602 - SHADY GROVE FIRE DEPARTMENT","05","Congressional","3","0","1290","1","1293","1834","133","1967"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","603 - THAXTON BAPTIST CHURCH #1","05","Congressional","0","0","339","0","339","485","47","532"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","604 - BEDFORD WELCOME CENTER","05","Congressional","0","0","1783","15","1783","2598","246","2844"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","701 - GOODE VOL RESCUE SQUAD","05","Congressional","0","0","1698","0","1698","2164","119","2281"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","702 - LIBERTY HIGH SCHOOL","05","Congressional","1","0","912","6","913","1195","57","1252"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","703 - THAXTON BAPTIST CHURCH #2","05","Congressional","0","0","726","6","726","980","77","1057"
"2016 November General","2016-11-08 00:00:00","BEDFORD COUNTY","704 - BEDFORD CENTRAL LIBRARY","05","Congressional","2","0","1852","10","1854","2724","336","3060"
"2016 November General","2016-11-08 00:00:00","BLAND COUNTY","##Central Absentee","00","Local","0","226","0","6","226","0","0","0"
"2016 November General","2016-11-08 00:00:00","BLAND COUNTY","##Central Absentee","09","Congressional","0","226","0","6","226","0","0","0"
"2016 November General","2016-11-08 00:00:00","BLAND COUNTY","101 - BASTIAN","09","Congressional","1","0","382","1","383","538","58","596"
"2016 November General","2016-11-08 00:00:00","BLAND COUNTY","102 - CERES","09","Congressional","0","0","380","2","380","572","35","607"
"2016 November General","2016-11-08 00:00:00","BLAND COUNTY","201 - DAVIS","09","Congressional","0","0","124","0","124","200","18","218"
"2016 November General","2016-11-08 00:00:00","BLAND COUNTY","202 - SEDDON","09","Congressional","0","0","685","1","685","1015","64","1079"
"2016 November General","2016-11-08 00:00:00","BLAND COUNTY","301 - HOLLYBROOK","09","Congressional","0","0","378","0","378","529","23","552"
"2016 November General","2016-11-08 00:00:00","BLAND COUNTY","302 - MECHANICSBURG","09","Congressional","0","0","195","0","195","262","19","281"
"2016 November General","2016-11-08 00:00:00","BLAND COUNTY","401 - ROCKY GAP","09","Congressional","0","0","801","0","801","1211","113","1324"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","##Central Absentee","00","Local","0","698","1028","8","1726","0","0","0"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","##Central Absentee","06","Congressional","0","698","1028","8","1726","0","0","0"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","101 - DALEVILLE","06","Congressional","0","0","1758","15","1758","2386","166","2552"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","102 - GREENFIELD","06","Congressional","0","0","1908","9","1908","2525","114","2639"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","201 - BLUE RIDGE","06","Congressional","0","0","1854","6","1854","2392","163","2555"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","202 - RAINBOW FOREST","06","Congressional","0","0","1835","3","1835","2390","121","2511"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","301 - BUCHANAN","06","Congressional","0","0","1604","5","1604","2169","164","2333"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","302 - MILL CREEK","06","Congressional","0","0","1510","2","1510","2064","162","2226"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","403 - EAGLE ROCK","06","Congressional","0","0","1040","9","1040","1437","63","1500"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","406 - FINCASTLE","06","Congressional","0","0","2103","34","2103","2879","203","3082"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","501 - TROUTVILLE","06","Congressional","0","0","1111","6","1111","1476","101","1577"
"2016 November General","2016-11-08 00:00:00","BOTETOURT COUNTY","502 - CLOVERDALE","06","Congressional","0","0","2349","29","2349","3102","199","3301"
"2016 November General","2016-11-08 00:00:00","BRISTOL CITY","##Central Absentee","00","Local","0","772","0","0","772","0","0","0"
"2016 November General","2016-11-08 00:00:00","BRISTOL CITY","##Central Absentee","09","Congressional","2","772","0","0","774","0","0","0"
"2016 November General","2016-11-08 00:00:00","BRISTOL CITY","001 - FIRST WARD","09","Congressional","6","0","1141","16","1147","1912","379","2291"
"2016 November General","2016-11-08 00:00:00","BRISTOL CITY","002 - SECOND WARD","09","Congressional","0","0","1531","5","1531","2412","358","2770"
"2016 November General","2016-11-08 00:00:00","BRISTOL CITY","003 - THIRD WARD","09","Congressional","4","0","1050","8","1054","2030","602","2632"
"2016 November General","2016-11-08 00:00:00","BRISTOL CITY","004 - FOURTH WARD","09","Congressional","2","0","2552","26","2554","3692","375","4067"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","##Central Absentee","00","Local","0","247","556","5","803","0","0","0"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","##Central Absentee","05","Congressional","0","247","556","5","803","0","0","0"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","101 - BRODNAX","05","Congressional","0","0","357","14","357","518","46","564"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","102 - ROCK STORE","05","Congressional","4","0","575","6","579","845","69","914"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","103 - TILLMAN","05","Congressional","7","0","660","2","667","902","84","986"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","201 - DROMGOOLE","05","Congressional","0","0","214","2","214","291","22","313"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","202 - EDGERTON","05","Congressional","2","0","671","8","673","984","90","1074"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","203 - FITZHUGH","05","Congressional","1","0","528","12","529","734","58","792"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","301 - ALBERTA","05","Congressional","0","0","153","0","153","208","28","236"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","302 - DANIELTOWN","05","Congressional","0","0","650","6","650","897","64","961"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","303 - ELMORE","05","Congressional","1","0","317","10","318","434","40","474"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","304 - SEYMOUR","05","Congressional","0","0","312","4","312","423","53","476"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","401 - STURGEON","05","Congressional","4","0","1037","18","1041","1559","132","1691"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","402 - KING'S STORE","05","Congressional","2","0","365","12","367","515","39","554"
"2016 November General","2016-11-08 00:00:00","BRUNSWICK COUNTY","501 - TOTARO","05","Congressional","7","0","1047","37","1054","1829","228","2057"
"2016 November General","2016-11-08 00:00:00","BUCHANAN COUNTY","##Central Absentee","00","Local","0","1029","0","0","1029","0","0","0"
"2016 November General","2016-11-08 00:00:00","BUCHANAN COUNTY","##Central Absentee","09","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","BUCHANAN COUNTY","102 - BLACKEY","09","Congressional","0","0","398","0","398","680","54","734"
"2016 November General","2016-11-08 00:00:00","BUCHANAN COUNTY","103 - HURLEY","09","Congressional","0","0","871","0","871","1655","182","1837"
"2016 November General","2016-11-08 00:00:00","BUCHANAN COUNTY","201 - GRASSY","09","Congressional","0","0","105","0","105","176","12","188"
"2016 November General","2016-11-08 00:00:00","BUCHANAN COUNTY","202 - BULL","09","Congressional","0","0","536","0","536","943","58","1001"
"2016 November General","2016-11-08 00:00:00","BUCHANAN COUNTY","203 - ROCKLICK","09","Congressional","0","0","608","0","608","1120","78","1198"
"2016 November General","2016-11-08 00:00:00","BUCHANAN COUNTY","301 - SLATE","09","Congressional","1","0","687","3","688","1186","101","1287"
"2016 November General","2016-11-08 00:00:00","BUCHANAN COUNTY","302 - NORTH GRUNDY","09","Congressional","0","0","600","2","600","1151","98","1249"
"2016 November General","2016-11-08 00:00:00","BUCHANAN COUNTY","403 - SOUTH GRUNDY","09","Congressional","0","0","841","2","841","1451","140","1591"
