"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","##Central Absentee","00","Local","0","177","0","0","177","0","0","0"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","##Central Absentee","00","Local","0","306","0","0","306","0","0","0"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","##Central Absentee","00","Local","0","449","0","0","449","0","0","0"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","##Central Absentee","00","Local","0","948","0","0","948","0","0","0"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","##Central Absentee","06","Congressional","1","948","0","0","949","0","0","0"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","101 - JOLIVUE","06","Congressional","0","0","603","1","603","1248","54","1302"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","102 - STUARTS DRAFT ELEMENTARY","06","Congressional","1","0","667","2","668","1621","91","1712"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","103 - VERONA","06","Congressional","1","0","1144","1","1145","2558","113","2671"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","201 - CRIMORA","06","Congressional","3","0","1106","1","1109","2737","141","2878"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","202 - NEW HOPE","06","Congressional","1","0","806","1","807","1467","41","1508"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","203 - WEYERS CAVE","06","Congressional","1","0","1171","0","1172","2320","70","2390"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","301 - FORT DEFIANCE","06","Congressional","5","0","1838","4","1843","3650","135","3785"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","302 - NORTH RIVER","06","Congressional","0","0","508","1","508","914","26","940"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","303 - MOUNT SOLON","06","Congressional","0","0","649","1","649","1217","33","1250"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","304 - CHURCHVILLE FIRE STATION","06","Congressional","0","0","601","1","601","1079","39","1118"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","401 - BUFFALO GAP","06","Congressional","1","0","674","1","675","1257","34","1291"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","402 - CHURCHVILLE ELEMENTARY","06","Congressional","0","0","731","1","731","1207","34","1241"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","403 - CRAIGSVILLE","06","Congressional","0","0","421","0","421","995","58","1053"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","404 - DEERFIELD","06","Congressional","0","0","240","0","240","421","15","436"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","405 - CEDAR GREEN","06","Congressional","0","0","930","1","930","1688","79","1767"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","501 - GREENVILLE","06","Congressional","0","0","1085","1","1085","2067","63","2130"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","502 - MIDDLEBROOK","06","Congressional","3","0","555","2","558","1031","29","1060"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","503 - SPOTTSWOOD","06","Congressional","0","0","574","0","574","1072","38","1110"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","504 - WHITE HILL","06","Congressional","0","0","426","5","426","2511","95","2606"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","504 - WHITE HILL","06","Congressional","0","0","728","0","728","2511","95","2606"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","601 - SHERANDO","06","Congressional","0","0","728","0","728","1551","60","1611"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","602 - RIDGEVIEW","06","Congressional","1","0","1633","15","1634","3470","135","3605"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","603 - LYNDHURST","06","Congressional","1","0","1202","2","1203","2273","81","2354"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","801 - DOOMS","06","Congressional","1","0","855","0","856","1730","63","1793"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","802 - FISHERSVILLE","06","Congressional","6","0","1620","5","1626","2998","88","3086"
"2017 November General","2017-11-07 00:00:00","AUGUSTA COUNTY","803 - WILSON","06","Congressional","1","0","1158","0","1159","2570","123","2693"
"2017 November General","2017-11-07 00:00:00","BATH COUNTY","##Central Absentee","00","Local","0","74","0","0","74","0","0","0"
"2017 November General","2017-11-07 00:00:00","BATH COUNTY","##Central Absentee","06","Congressional","0","74","0","0","74","0","0","0"
"2017 November General","2017-11-07 00:00:00","BATH COUNTY","101 - WARM SPRINGS","06","Congressional","0","0","253","0","253","560","34","594"
"2017 November General","2017-11-07 00:00:00","BATH COUNTY","102 - MOUNTAIN GROVE","06","Congressional","0","0","58","0","58","96","5","101"
"2017 November General","2017-11-07 00:00:00","BATH COUNTY","201 - HOT SPRINGS","06","Congressional","0","0","223","0","223","529","34","563"
"2017 November General","2017-11-07 00:00:00","BATH COUNTY","301 - FAIRVIEW","06","Congressional","0","0","225","0","225","472","22","494"
"2017 November General","2017-11-07 00:00:00","BATH COUNTY","302 - BURNSVILLE","06","Congressional","0","0","51","0","51","155","7","162"
"2017 November General","2017-11-07 00:00:00","BATH COUNTY","401 - MILLBORO","06","Congressional","0","0","298","0","298","630","18","648"
"2017 November General","2017-11-07 00:00:00","BATH COUNTY","501 - HEALING SPRINGS","06","Congressional","0","0","303","0","303","586","25","611"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","352","0","0","352","0","0","0"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","402","0","0","402","0","0","0"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","576","0","0","576","0","0","0"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","##Central Absentee","00","Local","0","1330","0","0","1330","0","0","0"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","##Central Absentee","05","Congressional","0","781","0","0","781","0","0","0"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","##Central Absentee","06","Congressional","0","549","0","0","549","0","0","0"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","101 - GOODVIEW ELEM SCHOOL","05","Congressional","0","0","1055","8","1055","2447","113","2560"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","102 - HARDY VOL FIRE CO","05","Congressional","0","0","512","0","512","956","50","1006"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","103 - CHAMBLISSBURG BAPTIST CHURCH","05","Congressional","2","0","788","1","790","1766","94","1860"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","104 - STEWARTSVILLE RESCUE SQUAD","05","Congressional","0","0","708","4","708","1603","68","1671"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","201 - BEDFORD CHRISTIAN CHURCH","05","Congressional","1","0","409","0","410","949","46","995"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","202 - STAUNTON RIVER HIGH SCHOOL","05","Congressional","0","0","569","2","569","1240","64","1304"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","203 - MONETA ELEM SCHOOL","05","Congressional","0","0","1209","3","1209","2533","127","2660"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","204 - Quaker BAPTIST CHURCH","05","Congressional","0","0","392","0","392","812","44","856"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","205 - SAUNDERS VOL FIRE CO","05","Congressional","0","0","967","1","967","1758","70","1828"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","301 - NEW LONDON ACADEMY","06","Congressional","0","0","1941","4","1941","","",""
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","302 - BEDFORD REGIONAL WATER AUTH","05","Congressional","0","0","805","3","805","1659","55","1714"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","303 - BETHESDA UNITED METHODIST CHURCH","05","Congressional","0","0","510","0","510","991","30","1021"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","304 - FOREST YOUTH ATHLETIC ASSOC","06","Congressional","0","0","542","1","542","","",""
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","305 - HUDDLESTON ELEM SCHOOL","05","Congressional","0","0","428","1","428","880","41","921"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","401 - FOREST ELEMENTARY SCHOOL","06","Congressional","0","0","1364","3","1364","2403","118","2521"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","402 - THOMAS JEFFERSON ELEM SCHOOL","06","Congressional","0","0","745","7","745","1510","118","1628"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","403 - KNIGHTS OF COLUMBUS BLDG","06","Congressional","0","0","1613","9","1613","3006","156","3162"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","404 - ST. PAUL BAPTIST CHURCH","06","Congressional","1","0","1189","3","1190","2046","78","2124"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","502 - BIG ISLAND ELEM SCHOOL","06","Congressional","0","0","316","2","316","642","23","665"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","503 - SEDALIA CENTER","06","Congressional","1","0","414","0","415","800","28","828"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","504 - SUCK SPRINGS BAPTIST CHURCH","06","Congressional","0","0","629","2","629","1142","41","1183"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","505 - BOONSBORO ELEMENTARY SCHOOL","06","Congressional","1","0","1282","0","1283","2209","93","2302"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","506 - BOONSBORO RURITAN CLUB","06","Congressional","0","0","1669","1","1669","3162","166","3328"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","601 - MONTVALE ELEM SCHOOL","06","Congressional","0","0","786","0","786","1589","55","1644"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","602 - SHADY GROVE FIRE DEPARTMENT","05","Congressional","0","0","764","1","764","1829","109","1938"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","603 - THAXTON BAPTIST CHURCH #1","05","Congressional","0","0","199","2","199","488","28","516"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","604 - BEDFORD WELCOME CENTER","05","Congressional","0","0","0","0","0","2613","162","2775"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","604 - BEDFORD WELCOME CENTER","05","Congressional","0","0","1111","6","1111","2613","162","2775"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","701 - GOODE VOL RESCUE SQUAD","05","Congressional","0","0","1226","0","1226","2181","82","2263"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","702 - LIBERTY HIGH SCHOOL","05","Congressional","2","0","674","2","676","1234","31","1265"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","703 - THAXTON BAPTIST CHURCH #2","05","Congressional","0","0","0","0","0","994","41","1035"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","703 - THAXTON BAPTIST CHURCH #2","05","Congressional","0","0","498","2","498","994","41","1035"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","704 - BEDFORD CENTRAL LIBRARY","05","Congressional","0","0","4","0","4","2785","196","2981"
"2017 November General","2017-11-07 00:00:00","BEDFORD COUNTY","704 - BEDFORD CENTRAL LIBRARY","05","Congressional","0","0","1183","4","1183","2785","196","2981"
"2017 November General","2017-11-07 00:00:00","BLAND COUNTY","##Central Absentee","00","Local","0","98","0","0","98","0","0","0"
"2017 November General","2017-11-07 00:00:00","BLAND COUNTY","##Central Absentee","09","Congressional","0","98","0","0","98","0","0","0"
"2017 November General","2017-11-07 00:00:00","BLAND COUNTY","101 - BASTIAN","09","Congressional","0","0","236","0","236","533","45","578"
"2017 November General","2017-11-07 00:00:00","BLAND COUNTY","102 - CERES","09","Congressional","0","0","274","0","274","548","37","585"
"2017 November General","2017-11-07 00:00:00","BLAND COUNTY","201 - DAVIS","09","Congressional","2","0","79","0","81","196","13","209"
"2017 November General","2017-11-07 00:00:00","BLAND COUNTY","202 - SEDDON","09","Congressional","0","0","512","0","512","992","57","1049"
"2017 November General","2017-11-07 00:00:00","BLAND COUNTY","301 - HOLLYBROOK","09","Congressional","0","0","226","0","226","482","46","528"
"2017 November General","2017-11-07 00:00:00","BLAND COUNTY","302 - MECHANICSBURG","09","Congressional","0","0","126","0","126","243","24","267"
"2017 November General","2017-11-07 00:00:00","BLAND COUNTY","401 - ROCKY GAP","09","Congressional","0","0","537","0","537","1156","87","1243"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","##Central Absentee","00","Local","0","76","0","0","76","0","0","0"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","##Central Absentee","00","Local","0","595","0","0","595","0","0","0"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","##Central Absentee","00","Local","0","671","0","0","671","0","0","0"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","##Central Absentee","06","Congressional","0","671","0","0","671","0","0","0"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","101 - DALEVILLE","06","Congressional","0","0","1323","8","1323","2394","101","2495"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","102 - GREENFIELD","06","Congressional","0","0","1432","6","1432","2533","69","2602"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","201 - BLUE RIDGE","06","Congressional","0","0","1218","1","1218","2385","96","2481"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","202 - RAINBOW FOREST","06","Congressional","0","0","1301","3","1301","2395","99","2494"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","301 - BUCHANAN","06","Congressional","0","0","1016","1","1016","2140","100","2240"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","302 - MILL CREEK","06","Congressional","0","0","1036","1","1036","2040","113","2153"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","403 - EAGLE ROCK","06","Congressional","0","0","694","1","694","1432","49","1481"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","406 - FINCASTLE","06","Congressional","0","0","1445","8","1445","2903","125","3028"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","501 - TROUTVILLE","06","Congressional","0","0","156","0","156","1479","57","1536"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","501 - TROUTVILLE","06","Congressional","0","0","531","4","531","1479","57","1536"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","502 - CLOVERDALE","06","Congressional","0","0","264","0","264","3119","123","3242"
"2017 November General","2017-11-07 00:00:00","BOTETOURT COUNTY","502 - CLOVERDALE","06","Congressional","0","0","1418","10","1418","3119","123","3242"
"2017 November General","2017-11-07 00:00:00","BRISTOL CITY","##Central Absentee","00","Local","0","285","0","0","285","0","0","0"
